ID,filename,label
41,files/79e38a3e-8170-44e3-a7ce-e00bbbcf24dc Leaf 460.JPG,Tomato_healthy
42,files/04141939-3a8c-47b2-a582-e8371ccc120f 0275.JPG,Tomato_healthy
43,files/db9db9c3-42af-4609-a30e-48e4797174c7 Leaf 182.JPG,Tomato_healthy
44,files/09c0d78a-c9ca-4dc4-aa10-e25530890b20 Leaf 424.1.JPG,Tomato_healthy
45,files/81382c17-1a00-4597-87e4-2e674d38d6d2 Leaf 269.1.JPG,Tomato_healthy
46,files/ef21da16-050f-4be8-a91f-e1fa13ce3991 0242.JPG,Tomato_healthy
47,files/1ae5cf7c-f03a-4591-93e9-61d9784763e0 0043.JPG,Tomato_healthy
48,files/c1dfd66e-7c0c-40a7-8280-0aa1aaf5436b Leaf 431.JPG,Tomato_healthy
49,files/9582a64b-e8a3-476f-9127-af5b45b0d833 0121.JPG,Tomato_healthy
50,files/4b7deb4f-5bce-4915-ba64-7e75c66624c2 0153.JPG,Tomato_healthy
51,files/514c77da-8edc-4ce5-948c-fbab6f3b2d96 0478.JPG,Tomato_healthy
52,files/f5252d99-6752-457b-b430-965d545d3b41 0412.JPG,Tomato_healthy
53,files/3eaf72d6-be20-4929-b6dc-58f6c9edf2bd 0031.JPG,Tomato_healthy
54,files/dc3a13dc-a628-433f-a038-a3f377bc608e Leaf 422.JPG,Tomato_healthy
55,files/89662229-ef90-4f4a-ac7a-74542f88377d Leaf 495.3.JPG,Tomato_healthy
56,files/fdbbea63-18e0-401f-8269-64ba005ab53f 0213.JPG,Tomato_healthy
57,files/4916cbbb-a567-4263-a56d-521abadfb0b8 0480.JPG,Tomato_healthy
58,files/4184da3b-ccbd-4880-9aa7-dbb868a7f571 Leaf 355.JPG,Tomato_healthy
59,files/65c31a47-0609-481c-b077-1ff6225fe2bb 0208.JPG,Tomato_healthy
60,files/da3e3bf7-80da-479b-99f1-f86f18d8a264 Leaf 511.1.JPG,Tomato_healthy
61,files/82ff3b7a-c7ad-47ec-8578-475f72efc1ae 0020.JPG,Tomato_healthy
62,files/ebdffabc-9920-4d0b-9f7d-7fb3ee5b731e 0099.JPG,Tomato_healthy
63,files/6d2b6ab9-dd43-446a-ae14-0fc3fb12b9ca Leaf 265.2.JPG,Tomato_healthy
64,files/16f3a461-aafc-49e9-8973-39a52190985a 9803.JPG,Tomato_healthy
65,files/e95c13d4-9ba6-452e-b53c-03007f575401 Leaf 320.JPG,Tomato_healthy
66,files/387dd4db-733b-4d6a-b87e-77ab2f2890a8 9866.JPG,Tomato_healthy
67,files/c57d8785-87fa-4ac4-af26-048936a5dbf0 0325.JPG,Tomato_healthy
68,files/e1860bf2-2656-4dba-b9de-f80932bca552 0398.JPG,Tomato_healthy
69,files/6cabb19a-2a35-4897-a646-a13e3cf494c6 0591.JPG,Tomato_healthy
70,files/e2085395-2d3c-4698-ad7f-da9fdc73c4d1 Leaf 254.JPG,Tomato_healthy
71,files/2503cc16-ff09-4437-9d4b-4316e2c32764 Leaf 235.JPG,Tomato_healthy
72,files/509601a4-652c-4666-bb90-44e4a6d98062 9764.JPG,Tomato_healthy
73,files/84eb25b9-4855-4fde-9a2c-28c2de1bfb22 9680.JPG,Tomato_healthy
74,files/28e62e2d-8aba-48df-9eff-3d70a5b7775d 9870.JPG,Tomato_healthy
75,files/5d1894ec-b384-4a2a-951c-0ef866776500 Leaf 523.4.JPG,Tomato_healthy
76,files/014b5e19-7917-4d76-b632-b5dd31d999ec 9640.JPG,Tomato_healthy
77,files/9d6f9a0d-9221-40ed-8787-03b69d87d99e 0048.JPG,Tomato_healthy
78,files/ca553e23-a738-485a-95e6-3b578477d3f4 9854.JPG,Tomato_healthy
79,files/e3cc41f4-f960-44b9-96cd-61e3bd184e6d 0138.JPG,Tomato_healthy
80,files/8b94be33-e461-4004-8891-0a69598cea6b Leaf 223.1.JPG,Tomato_healthy
81,files/042d59c2-2fd8-45c2-91bb-c0a05dd07f30 0257.JPG,Tomato_healthy
82,files/e020155a-f93a-496c-adc6-1810b4cea333 Leaf 206.JPG,Tomato_healthy
83,files/0971aa89-8f72-4f66-b4ee-dceca73add54 Leaf 318.JPG,Tomato_healthy
84,files/6ce07d35-afb2-4290-9239-ef1dcb92acd8 Leaf 492.1.JPG,Tomato_healthy
85,files/76284899-9c5e-44bf-a160-02649418ec49 0077.JPG,Tomato_healthy
86,files/e28f30cb-755a-459b-b653-96d44b3b01b5 9926.JPG,Tomato_healthy
87,files/debe033e-a878-46dc-8336-8bc25811df35 Leaf 303.JPG,Tomato_healthy
88,files/6ca96968-d8cd-4849-a0d5-0784e585d768 0302.JPG,Tomato_healthy
89,files/709e6c14-61e3-4157-b371-f143ca5b1fda Leaf 256.JPG,Tomato_healthy
90,files/efe02473-2f94-4ff5-a478-cc9d8ebd79da 9671.JPG,Tomato_healthy
91,files/4f5dde42-a6ac-4886-8b9e-a944568ace95 0080.JPG,Tomato_healthy
92,files/07cb5416-a029-467f-a306-252c2a64d2e6 0543.JPG,Tomato_healthy
93,files/9c3ad610-7677-4f3c-9646-88069e0c61cb Leaf 449.2.JPG,Tomato_healthy
94,files/10b36861-6a00-41d9-9858-e00adcfb17e7 0235.JPG,Tomato_healthy
95,files/991e23a3-fcbf-492b-8972-625779855b0e 0486.JPG,Tomato_healthy
96,files/b2652ef9-f0d2-4039-b40a-520073551b16 0009.JPG,Tomato_healthy
97,files/bb8b0b14-a5f5-4c11-887f-71aed1864d84 Leaf 409.1.JPG,Tomato_healthy
98,files/717efedc-6fcb-4509-895f-369d82161acf 0184.JPG,Tomato_healthy
99,files/d2bab7ce-8028-41ed-b0a0-22472f904974 0528.JPG,Tomato_healthy
100,files/4de74e9a-e32a-467a-b6fd-512a16a09d22 Leaf 329.JPG,Tomato_healthy
101,files/291a778d-bfbd-450e-98a8-d8276a9a5cf2 Leaf 486.1.JPG,Tomato_healthy
102,files/883b7c13-7aef-4ae9-bd70-065a16226e9d Leaf 170.1.JPG,Tomato_healthy
103,files/087e3b12-a80b-435f-8973-a3b07888f8b4 9847.JPG,Tomato_healthy
104,files/8328f7fb-5929-4920-921a-ae9a24db66c2 0597.JPG,Tomato_healthy
105,files/d9a6af00-1c5a-4299-9bad-b922c8b5c33e 0546.JPG,Tomato_healthy
106,files/bc339a85-6c4e-428a-a18e-9174acdcab1e 0513.JPG,Tomato_healthy
107,files/20024ad7-62d7-492c-aa7c-5a139a9a2aff Leaf 416.JPG,Tomato_healthy
108,files/6b9b1ad6-3e75-4378-ad97-7dc9b8fa084e Leaf 179.1.JPG,Tomato_healthy
109,files/ec1bfc74-550b-4478-95c0-d60c1379957a 9879.JPG,Tomato_healthy
110,files/5733d6bf-494a-4da8-a15f-5903f4f05807 0259.JPG,Tomato_healthy
111,files/e47d2178-aaf3-438b-bcce-2fcb6efd833b 9924.JPG,Tomato_healthy
112,files/017a4026-813a-4983-887a-4052bb78c397 0218.JPG,Tomato_healthy
113,files/da36e4f1-58c4-456d-8ee3-b450e6619b2d 0475.JPG,Tomato_healthy
114,files/5f887895-963a-4a96-8962-5af383dbe29a Leaf 425.1.JPG,Tomato_healthy
115,files/202825fe-3d0b-4c86-aea3-15604e2efed4 9694.JPG,Tomato_healthy
116,files/77cd9b9e-9115-46ea-9c85-9744f1793b32 9699.JPG,Tomato_healthy
117,files/d53448cd-ddd7-4dd6-a657-c60bde629130 0190.JPG,Tomato_healthy
118,files/17b48132-9a1d-45e5-9000-30ebd7248273 0385.JPG,Tomato_healthy
119,files/e12936ac-7354-434c-b857-1e742e383dd5 9878.JPG,Tomato_healthy
120,files/1a0b9a32-3993-44e4-879f-338cd6e45a09 Leaf 178.JPG,Tomato_healthy
121,files/d578b8cd-9a1c-434b-9507-17ced7dffb34 Leaf 249.JPG,Tomato_healthy
122,files/19787f8b-a78e-4cf2-8fb2-3aae59b20c47 0456.JPG,Tomato_healthy
123,files/223cb57a-b9b7-4c9a-b03e-701a8548ff4d Leaf 248.JPG,Tomato_healthy
124,files/025bc454-a051-42d2-b547-316f8cc3dc55 Leaf 297.JPG,Tomato_healthy
125,files/ab43ead0-0a4c-4069-8c29-43310eb145e1 Leaf 419.JPG,Tomato_healthy
126,files/cb262ab1-f96f-4ade-80e9-d7fa2d5f9c9d 0361.JPG,Tomato_healthy
127,files/1732045f-a451-4325-aa86-717a8cbdaf02 9698.JPG,Tomato_healthy
128,files/74463e4f-524e-4dad-a936-b167d6846bcf 9971.JPG,Tomato_healthy
129,files/0a334ae6-bea3-4453-b200-85e082794d56 Leaf 310.1.JPG,Tomato_healthy
130,files/d95cca34-6952-4d22-9d61-6304dcce3448 Leaf 280.1.JPG,Tomato_healthy
131,files/ffb39943-eabb-42cf-ad09-b17019e46d66 9871.JPG,Tomato_healthy
132,files/622044a4-97d7-46a1-a702-2f586bb04a78 Leaf 334.JPG,Tomato_healthy
133,files/fccb58ad-1644-403e-851b-dd3a27c893ef Leaf 387.1.JPG,Tomato_healthy
134,files/6ddb8b0b-5d74-4381-8787-6229de8d51fc Leaf 378.JPG,Tomato_healthy
135,files/1dfb5aeb-8d00-4672-9755-5da982758453 9987.JPG,Tomato_healthy
136,files/38670ac4-67ad-4b00-a37b-3fb82d58aa86 9762.JPG,Tomato_healthy
137,files/a7c1d137-6609-4659-94ce-81c62f64665e 0195.JPG,Tomato_healthy
138,files/23726cb5-c36a-4016-aa3b-e60e32a0d9ec 9717.JPG,Tomato_healthy
139,files/5ecf00da-161c-4e2f-a525-b9223adce0b6 Leaf 252.1.JPG,Tomato_healthy
140,files/71c4512d-05ba-456f-ba4e-f2861b7e7837 0390.JPG,Tomato_healthy
141,files/676eaef6-b16c-4f13-a39d-86c22f64da83 Leaf 356.JPG,Tomato_healthy
142,files/0cabff41-b00b-4692-98af-6b8b0aeba7aa 9774.JPG,Tomato_healthy
143,files/275d05cf-89de-45bc-9928-ac6f242c9dd7 0572.JPG,Tomato_healthy
144,files/a2317e6a-8548-432c-b69f-0f6daada41fa Leaf 469.1.JPG,Tomato_healthy
145,files/f04f1e27-b6b0-43a6-b5c5-a4ec6d75ed3e 9737.JPG,Tomato_healthy
146,files/902d49e5-febf-4970-b0fb-99a57e8e284b Leaf 179.JPG,Tomato_healthy
147,files/5faa74ba-8f46-4b2b-a7bf-3bc8d9458526 9741.JPG,Tomato_healthy
148,files/591c89ff-a75f-4613-b06d-4f3fbf6c426c Leaf 435.JPG,Tomato_healthy
149,files/cfd491d6-4af5-4728-8f0e-0d330a07174a Leaf 482.2.JPG,Tomato_healthy
150,files/e969c25d-8cc4-4730-a65b-330cd4d38c9a Leaf 427.JPG,Tomato_healthy
151,files/136a69f1-2cf0-4fc6-bf40-8ed63bd3db94 9624.JPG,Tomato_healthy
152,files/90af034e-dedd-4edf-afb7-9449c4508535 9675.JPG,Tomato_healthy
153,files/109f3e0e-e7f4-41b9-b450-f68750e144ae 0014.JPG,Tomato_healthy
154,files/621419a1-09f2-4a22-a569-6d8103895d1c 0023.JPG,Tomato_healthy
155,files/4e8e1275-37a2-48fa-84cb-96ffa0824571 0574.JPG,Tomato_healthy
156,files/bef34d1a-3d57-4b46-a4ac-70702a4ca5db 9799.JPG,Tomato_healthy
157,files/1d1221b5-1a59-43bb-a616-8f7a404785b6 0451.JPG,Tomato_healthy
158,files/e25bc3a8-dd00-4c02-9f4e-81e6cf682729 0101.JPG,Tomato_healthy
159,files/a05f8f2d-6ac6-45d8-b7ad-394bbda892fc 0613.JPG,Tomato_healthy
160,files/9266e5f5-ab7a-461a-836d-fa03f1669a6a 9810.JPG,Tomato_healthy
161,files/19e31197-5f6d-4925-975c-884bd4a94bfe 0291.JPG,Tomato_healthy
162,files/0f0fc0ee-b19b-4f90-ab41-8f693131f57d 9890.JPG,Tomato_healthy
163,files/9a5d3900-8707-4088-8ec0-1fad45d8bd11 Leaf 339.JPG,Tomato_healthy
164,files/52325034-c2a2-4f00-b49d-e67cafcd2828 Leaf 399.1.JPG,Tomato_healthy
165,files/b2497a4d-6951-46d3-810b-7072e908eea9 9907.JPG,Tomato_healthy
166,files/d7c5d552-e2c6-4868-ac4a-4ffa33151632 0502.JPG,Tomato_healthy
167,files/4a0a9092-e70e-4a73-bb51-4d83b3c90a38 Leaf 195.JPG,Tomato_healthy
168,files/1ad550a2-113e-440c-919d-85dff2f4de38 0331.JPG,Tomato_healthy
169,files/e435f5af-a994-46b5-a5c8-d721dd1788f8 0100.JPG,Tomato_healthy
170,files/10126910-47a0-4b22-b3ee-ce9eb4d5d7b5 Leaf 350.JPG,Tomato_healthy
171,files/f65afb75-30bc-4d44-adbd-d262ebe07ad5 Leaf 222.1.JPG,Tomato_healthy
172,files/757dc01f-63b5-47aa-b15d-37cbb3f8e76c Leaf 184.1.JPG,Tomato_healthy
173,files/6c46af84-675e-4e35-8309-169c20ae8b62 0383.JPG,Tomato_healthy
174,files/9d447b38-bd33-46f0-880b-324481fbae19 0366.JPG,Tomato_healthy
175,files/063d05a7-1a53-4631-818d-44b34126974e Leaf 453.JPG,Tomato_healthy
176,files/b5ff3a01-04bd-47d0-99c5-cb90ec1f9916 9804.JPG,Tomato_healthy
177,files/3bbaca2e-d2fd-4fcb-bbd7-e1ad4f7a84ae 0630.JPG,Tomato_healthy
178,files/acdf2283-0e7c-4ccd-8817-1019e3a8ed20 9943.JPG,Tomato_healthy
179,files/6d6f479a-d165-46b3-95d8-43c4778c23f9 Leaf 205.1.JPG,Tomato_healthy
180,files/c17bbdf8-c589-44bc-a805-6dec51568733 Leaf 402.JPG,Tomato_healthy
181,files/522cba8a-8cf7-4d39-a73e-0602ab6fc71f 0288.JPG,Tomato_healthy
182,files/c7cedd2f-dfae-4232-9cab-d75197d48948 Leaf 226.6.JPG,Tomato_healthy
183,files/3ea5eb53-bde0-44f1-8aac-d6457e5b0b73 0427.JPG,Tomato_healthy
184,files/49a59716-84d4-44bd-b1c7-4571def5be12 Leaf 421.JPG,Tomato_healthy
185,files/8d4a3b2d-bcef-4861-a0a0-c3cb0a1990ce Leaf 204.JPG,Tomato_healthy
186,files/8ab801ee-afee-4025-b5e8-5927465bd455 0212.JPG,Tomato_healthy
187,files/af409ada-072e-4b27-ab15-5cd00116f82e 9824.JPG,Tomato_healthy
188,files/18fa8f7f-ef94-4a3b-9c79-5f4362323134 9977.JPG,Tomato_healthy
189,files/9dcb8870-47cb-4816-bb88-a435b5844cf6 Leaf 207.JPG,Tomato_healthy
190,files/06d3fe74-beca-4722-ae07-eeb671b82780 9701.JPG,Tomato_healthy
191,files/f7069452-9405-45a6-bfb3-f21ea42b9b02 9966.JPG,Tomato_healthy
192,files/01f98912-9627-4ce0-8f0f-e451b7acbb6c 0509.JPG,Tomato_healthy
193,files/984d9db2-082d-446b-8991-870090c447bb 0274.JPG,Tomato_healthy
194,files/ad270b53-60f2-4d27-8d7a-54d8f60f268b 0253.JPG,Tomato_healthy
195,files/fde29807-8223-4fc5-a06b-7cc93101a6d1 Leaf 174.JPG,Tomato_healthy
196,files/c04a8a0a-2ab7-4494-9fa3-88aea29338d8 0015.JPG,Tomato_healthy
197,files/9721c76f-52cc-4a63-a465-4cc32974806c Leaf 431.1.JPG,Tomato_healthy
198,files/46ff56ce-bf5d-48b9-89d8-d096a288f62b 9630.JPG,Tomato_healthy
199,files/8cbf5a0d-8937-4f72-adf0-294fb7c947c1 0128.JPG,Tomato_healthy
200,files/f2758dd2-5274-45df-8f00-639731ec3120 9750.JPG,Tomato_healthy
201,files/caca1578-600e-423f-8307-65c11fc27942 0374.JPG,Tomato_healthy
202,files/68f66822-cde2-4a2c-b58e-a16900362a75 9674.JPG,Tomato_healthy
203,files/b7aea5b5-5db2-4861-b322-63af0162770c 9837.JPG,Tomato_healthy
204,files/6f6db1db-e3d1-4715-b46e-d0c64524da81 Leaf 502.4.JPG,Tomato_healthy
205,files/e6584f1d-9338-4807-a2f2-8c0a70220c22 Leaf 239.JPG,Tomato_healthy
206,files/8ad09f74-a565-413a-bcf5-21cf58a4db3a 0173.JPG,Tomato_healthy
207,files/9b0e031b-27c2-4c62-8923-ccc3ce5a4048 Leaf 401.1.JPG,Tomato_healthy
208,files/f7d044c0-6900-4624-9c20-fa27aa0911ff Leaf 275.JPG,Tomato_healthy
209,files/bc3ca9e1-86c1-4945-9993-c61a38a942ed Leaf 294.JPG,Tomato_healthy
210,files/6323ad6c-28ea-4050-bc40-310d58715755 0294.JPG,Tomato_healthy
211,files/56a12dcc-cd88-47c3-97b2-8c3a33f7dba2 Leaf 370.JPG,Tomato_healthy
212,files/3b0677fb-ff25-4871-aa89-37f756e917af Leaf 253.JPG,Tomato_healthy
213,files/8558f71b-626f-40f3-863d-69493941f829 0044.JPG,Tomato_healthy
214,files/ec768816-02c1-4726-9374-b6d0ccec49d2 0114.JPG,Tomato_healthy
215,files/79debbff-9c0f-4a5c-a4c7-4b2bc97406dc 0244.JPG,Tomato_healthy
216,files/f0a9bd86-99c9-45d9-afe1-ca6cf6bbcdd6 9722.JPG,Tomato_healthy
217,files/3b87f866-1d80-4b22-99f8-108e315c9029 0394.JPG,Tomato_healthy
218,files/4c3bf302-573e-4240-9d67-60412ea836d0 0254.JPG,Tomato_healthy
219,files/1d8bb370-3c10-4806-b2ff-1621e21355ba 9882.JPG,Tomato_healthy
220,files/fad75ca9-7035-4045-b3d3-475b558d49ba 0010.JPG,Tomato_healthy
221,files/4959798b-5c9b-4f8e-b0a0-3778259614b1,Tomato_healthy
222,files/419bb16e-1d52-4788-8cb5-a8fb30d554fe 9683.JPG,Tomato_healthy
223,files/5bded339-547a-4f93-b7cf-bbf8c948aa26 9748.JPG,Tomato_healthy
224,files/236971d6-725b-4685-9336-550dd522d62a 0640.JPG,Tomato_healthy
225,files/5b626f17-8c30-4b6e-bd66-8da2b7476326 9851.JPG,Tomato_healthy
226,files/5576cac9-71e4-4ec3-96bd-9b5cfa94fef4 Leaf 267.JPG,Tomato_healthy
227,files/b6690f04-b49a-43eb-8804-67eeffae7950 0518.JPG,Tomato_healthy
228,files/23a4712e-8805-43f7-9ae4-655d1c4799b0 0619.JPG,Tomato_healthy
229,files/9d06e189-6e39-4fb9-853b-e2ce180469a5 0407.JPG,Tomato_healthy
230,files/e73a233d-84c8-407a-aefa-8a3865450351 Leaf 222.JPG,Tomato_healthy
231,files/e33cde2d-5103-48aa-bb82-490aa779312c Leaf 515.2.JPG,Tomato_healthy
232,files/c60749f0-0791-49ad-a144-503d5e968746 0483.JPG,Tomato_healthy
233,files/d4091850-464c-4655-9edc-395f43c365e9 9657.JPG,Tomato_healthy
234,files/6200ddc6-ea83-42e0-9936-4f82cfa14a1f 9976.JPG,Tomato_healthy
235,files/3d16ce8b-81ef-4be2-aec6-d1deab7282b4 0089.JPG,Tomato_healthy
236,files/4b8df56a-6124-4e5c-a1b7-8e771a472813 0520.JPG,Tomato_healthy
237,files/50a1376a-3a56-40b5-9f95-614689509505 Leaf 413.JPG,Tomato_healthy
238,files/81314c2b-1def-41c8-a6b4-1cd37d1e482a 0175.JPG,Tomato_healthy
239,files/db03386a-1a65-4e4f-b9b7-d80ad6cabefd 0632.JPG,Tomato_healthy
240,files/3e98f24b-4c2e-4b4d-916f-fe48430cd94b 0129.JPG,Tomato_healthy
241,files/e6782c6b-bf00-492d-a30e-966fd641b823 9939.JPG,Tomato_healthy
242,files/50c710e2-ad13-4b3a-a829-65d51ead21ff Leaf 269.JPG,Tomato_healthy
243,files/77919a16-c47c-46ca-857b-8cfb67139857 9695.JPG,Tomato_healthy
244,files/2ec18b22-c51c-456b-bf94-d5f3d282fb6c 0179.JPG,Tomato_healthy
245,files/93c9da62-19ca-4e90-b355-0dc71ff5cc4b 9752.JPG,Tomato_healthy
246,files/48af8eac-8662-400b-a0bb-024a28ed3cc9 0266.JPG,Tomato_healthy
247,files/0bfe260c-a71e-474e-bfb1-78f1e5ca5698 0497.JPG,Tomato_healthy
248,files/870b4923-2db1-4e01-827b-fbea6ed404cb 0164.JPG,Tomato_healthy
249,files/e6f3e3b6-8d73-4564-9e0b-771302aaa6ef 0626.JPG,Tomato_healthy
250,files/0cfee8b1-5de4-4118-9e25-f9c37bb6f17e Leaf 252.JPG,Tomato_healthy
251,files/050e7bff-2f2d-4c92-9422-05ce93f1d5a9 0097.JPG,Tomato_healthy
252,files/83917dc9-aad9-4362-840e-24daab278519 0354.JPG,Tomato_healthy
253,files/ac022a2b-764c-4507-8dd9-4470b75763e4 9937.JPG,Tomato_healthy
254,files/579cec1c-8304-4b8c-84bb-be54a7e8c93f Leaf 367.JPG,Tomato_healthy
255,files/caab6cf8-07a8-422a-84e9-3311f85d2427 0455.JPG,Tomato_healthy
256,files/8cc11f24-0b79-4eda-8a09-9c776e0a9c1e 9728.JPG,Tomato_healthy
257,files/6ab4b4b5-3d4f-496b-9b08-7fa87bcfe875 9670.JPG,Tomato_healthy
258,files/16ed4e23-5218-4e8b-85df-86a7069a675d Leaf 519.1.JPG,Tomato_healthy
259,files/240a9583-9e6a-446d-8850-62bc23312ce9 Leaf 312.4.JPG,Tomato_healthy
260,files/48a36957-9e8e-4a17-b789-e775ea4bc523 Leaf 254.1.JPG,Tomato_healthy
261,files/59e72cea-137e-4c76-ba58-8b60aab68779 9885.JPG,Tomato_healthy
262,files/085cbe78-1d5c-45eb-877f-f409526032d5 Leaf 469.JPG,Tomato_healthy
263,files/b7e6f4d6-faa0-49a7-a977-53ddcaaa721e 0186.JPG,Tomato_healthy
264,files/27c1515c-743f-4f4d-8342-fbe3cee29e7e 0344.JPG,Tomato_healthy
265,files/6270efe7-db0f-4953-a7c7-eb86bb8967dd 9761.JPG,Tomato_healthy
266,files/6a74d0a9-4a5e-4dc2-9e14-aeade8b0c3b2 Leaf 400.1.JPG,Tomato_healthy
267,files/b6256250-7248-410b-b369-08cb07166099 Leaf 452.JPG,Tomato_healthy
268,files/cbdb596e-46a9-4d85-9adf-550b8d2bd7ae 0340.JPG,Tomato_healthy
269,files/0d932b2a-584e-4971-8590-70c5f0a049cf 9739.JPG,Tomato_healthy
270,files/7b953f3c-719f-4b0e-b62d-2c651eac6c18 0635.JPG,Tomato_healthy
271,files/e8ccc10e-1991-4cd9-8419-fc3857f96867 0550.JPG,Tomato_healthy
272,files/b1f50b66-747a-4394-ae03-1d5c201c1bb8 9664.JPG,Tomato_healthy
273,files/a9108826-cab0-429d-9a81-c42b21ee2682 9874.JPG,Tomato_healthy
274,files/362f6311-e53a-4c35-80b4-8f865b662bd0 9649.JPG,Tomato_healthy
275,files/806a1f93-1b9f-4860-91e1-9aff2d68c494 0468.JPG,Tomato_healthy
276,files/89ecd925-23ef-4bfe-8c55-cad05161aca2 Leaf 236.1.JPG,Tomato_healthy
277,files/b114c6fb-8ce0-4342-8e31-00ad83c1e1a5 0358.JPG,Tomato_healthy
278,files/bd531960-92ec-4745-9e25-645decb4b2b0 0542.JPG,Tomato_healthy
279,files/06639369-2e38-48cc-a27a-5b90388d227e 0389.JPG,Tomato_healthy
280,files/886c81aa-0494-4dd7-adc5-301af73df1f7 Leaf 215.JPG,Tomato_healthy
281,files/bb8861fc-350e-49da-86aa-1b475a2d5442 Leaf 325.JPG,Tomato_healthy
282,files/bc6175c9-0e00-4618-af5a-3dd43a3e6266 Leaf 238.1.JPG,Tomato_healthy
283,files/65b9d788-d9e2-47d7-a5ca-2ca5a9f47cae 9710.JPG,Tomato_healthy
284,files/933b7a1c-5015-48df-8c2d-b7fdf918a4db Leaf 490.1.JPG,Tomato_healthy
285,files/1b150c8d-ab5d-43b5-a61d-c3fb3a8ffd54 Leaf 321.JPG,Tomato_healthy
286,files/afb36858-a9e4-45d0-8b7a-2e4a8e8bf72c 0286.JPG,Tomato_healthy
287,files/689696df-e7cd-4c53-9559-3b16f48c3788 0256.JPG,Tomato_healthy
